path,size,mtime,indexed_at,status,measured_type,declared_type,type_agrees,imagetyp,exptime,gain,offset,set_temp,ccd_temp,date_obs,object,bayerpat,egain_hdr,focallen,xbinning,instrume,creator,naxis1,naxis2,bitpix,level,mean,median,min,max,std,sampled_px,sigma,block_spread,tail_frac,clump_frac,clump_h,clump_v,mult16_frac,sat_frac,med_r,sig_r,med_g1,sig_g1,med_g2,sig_g2,med_b,sig_b
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083613_0047.fit,16594560,1768894574.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:10.276273,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1317.375,1316.0811767578125,1428.0,773.0,1664.0,301.1696472167969,737280.0,18.903149843215942,0.011006736882057121,0.0,0.0,0.0,0.0,1.0,0.0,1300.0,17.79119873046875,1568.5,22.23900032043457,1569.0,22.23900032043457,832.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083618_0048.fit,16594560,1768894578.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:14.878530,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1315.25,1313.9061279296875,1418.5,768.0,1665.0,300.7097473144531,737280.0,18.717824697494507,0.010834442121269721,0.0,0.0,0.0,0.0,1.0,0.0,1298.0,17.79119873046875,1565.5,21.497699737548828,1566.5,22.23900032043457,831.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083623_0049.fit,16594560,1768894582.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:19.513191,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1315.375,1313.9034423828125,1419.5,767.0,1665.0,300.7902526855469,737280.0,18.903149843215942,0.011023472393804048,0.0,0.0,0.0,0.0,1.0,0.0,1298.0,17.79119873046875,1566.0,22.23900032043457,1566.5,22.23900032043457,831.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083627_0050.fit,16594560,1768894586.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:24.161061,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1314.125,1312.593017578125,1418.5,767.0,1660.0,300.5605163574219,737280.0,18.903149843215942,0.011033957956815372,1.3563368055555556e-06,0.0,0.0,0.0,1.0,0.0,1297.0,17.79119873046875,1564.5,22.23900032043457,1565.0,22.23900032043457,830.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083632_0051.fit,16594560,1768894592.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:28.788612,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1313.5,1312.09716796875,1416.5,763.0,1672.0,300.5367126464844,737280.0,18.903149843215942,0.011229539398553484,0.0,0.0,0.0,0.0,1.0,0.0,1297.0,17.79119873046875,1563.5,22.23900032043457,1564.5,22.23900032043457,829.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083636_0052.fit,16594560,1768894596.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:33.415736,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1313.125,1311.6864013671875,1422.0,769.0,1664.0,300.5410461425781,737280.0,18.717824697494507,0.011232746311280342,0.0,0.0,0.0,0.0,1.0,0.0,1296.0,17.79119873046875,1563.5,21.497699737548828,1564.0,22.23900032043457,829.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083641_0053.fit,16594560,1768894600.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:38.025143,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1314.375,1313.0654296875,1423.0,769.0,1663.0,300.9607849121094,737280.0,18.903149843215942,0.010841654778887305,0.0,0.0,0.0,0.0,1.0,0.0,1298.0,17.79119873046875,1565.0,22.23900032043457,1565.5,22.23900032043457,829.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083646_0054.fit,16594560,1768894606.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:42.669798,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1313.5,1312.1739501953125,1421.5,763.0,1661.0,300.82501220703125,737280.0,18.903149843215942,0.011229539398553484,0.0,0.0,0.0,0.0,1.0,0.0,1297.0,17.79119873046875,1564.0,22.23900032043457,1564.5,22.23900032043457,828.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083650_0055.fit,16594560,1768894610.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:47.279422,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1314.25,1312.8878173828125,1423.0,766.0,1657.0,301.07269287109375,737280.0,18.903149843215942,0.011223131063344112,0.0,0.0,0.0,0.0,1.0,0.0,1298.0,17.79119873046875,1564.5,22.23900032043457,1565.5,22.23900032043457,829.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083655_0056.fit,16594560,1768894614.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:51.911254,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1320.125,1318.744384765625,1428.5,770.0,1677.0,302.6061706542969,737280.0,18.903149843215942,0.010983808351481867,1.3563368055555556e-06,0.0,0.0,0.0,1.0,0.0,1304.0,17.79119873046875,1572.0,22.23900032043457,1572.5,22.23900032043457,832.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083700_0057.fit,16594560,1768894620.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:36:56.538920,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1315.875,1314.630859375,1422.5,767.0,1664.0,301.65087890625,737280.0,18.903149843215942,0.011209271397359171,0.0,0.0,0.0,0.0,1.0,0.0,1300.0,17.79119873046875,1566.5,22.23900032043457,1567.5,22.23900032043457,829.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083704_0058.fit,16594560,1768894624.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:37:01.181595,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1317.625,1315.9849853515625,1429.0,770.0,1666.0,302.0938720703125,737280.0,18.903149843215942,0.011004648515321127,0.0,0.0,0.0,0.0,1.0,0.0,1302.0,17.79119873046875,1569.0,22.23900032043457,1569.5,22.23900032043457,830.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083709_0059.fit,16594560,1768894628.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:37:05.820376,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1317.5,1315.989013671875,1430.0,765.0,1662.0,302.13116455078125,737280.0,18.903149843215942,0.010815939278937382,0.0,0.0,0.0,0.0,1.0,0.0,1302.0,17.79119873046875,1568.5,22.23900032043457,1569.5,22.23900032043457,830.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260120\Flat_180deg_3.0s_Bin1_20260120-083714_0060.fit,16594560,1768894634.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,-20.0,-20.0,2026-01-20T07:37:10.452899,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1314.75,1313.6234130859375,1422.5,764.0,1664.0,301.6617126464844,737280.0,18.903149843215942,0.010648412245674083,0.0,0.0,0.0,0.0,1.0,0.0,1299.5,17.79119873046875,1565.5,22.23900032043457,1566.0,22.23900032043457,828.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072600_180deg_0001.fit,16591680,1773815160.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-6.0,2026-03-18T06:25:56.730656,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1190.375,1189.28466796875,1292.0,746.0,1447.0,225.89547729492188,737280.0,17.420549631118774,0.008610731912212538,0.0,0.0,0.0,0.0,1.0,0.0,1241.5,17.79119873046875,1356.0,19.273799896240234,1355.5,19.273799896240234,808.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072604_180deg_0002.fit,16591680,1773815164.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.5,2026-03-18T06:26:01.349369,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1191.75,1190.729736328125,1294.0,742.0,1443.0,226.197021484375,737280.0,17.60587453842163,0.008391021606880638,0.0,0.0,0.0,0.0,1.0,0.0,1243.5,17.79119873046875,1357.5,19.273799896240234,1357.0,20.01509952545166,809.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072609_180deg_0003.fit,16591680,1773815168.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.5,2026-03-18T06:26:05.982008,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.875,1192.806396484375,1296.0,751.0,1442.0,226.66493225097656,737280.0,17.791199445724487,0.008585488430530834,0.0,0.0,0.0,0.0,1.0,0.0,1245.5,17.79119873046875,1360.0,20.01509952545166,1359.5,20.01509952545166,810.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072614_180deg_0004.fit,16591680,1773815174.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.5,2026-03-18T06:26:10.614297,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1190.375,1189.3243408203125,1293.0,742.0,1442.0,226.08236694335938,737280.0,17.791199445724487,0.008610731912212538,0.0,0.0,0.0,0.0,1.0,0.0,1242.0,17.79119873046875,1356.0,20.01509952545166,1355.5,20.01509952545166,808.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072618_180deg_0005.fit,16591680,1773815178.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.5,2026-03-18T06:26:15.252625,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.625,1192.4864501953125,1296.0,747.0,1446.0,226.82095336914062,737280.0,17.60587453842163,0.009006178657451042,0.0,0.0,0.0,0.0,1.0,0.0,1245.5,17.049899101257324,1359.5,19.273799896240234,1359.5,20.756399154663086,810.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072623_180deg_0006.fit,16591680,1773815182.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.5,2026-03-18T06:26:19.875532,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1192.125,1191.0364990234375,1294.0,746.0,1453.0,226.58631896972656,737280.0,17.420549631118774,0.008598091643074342,0.0,0.0,0.0,0.0,1.0,0.0,1244.0,17.049899101257324,1358.0,20.01509952545166,1357.5,19.273799896240234,809.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072628_180deg_0007.fit,16591680,1773815188.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:24.498459,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.5,1192.356201171875,1296.0,754.0,1451.0,226.9813232421875,737280.0,17.420549631118774,0.008588186007540846,0.0,0.0,0.0,0.0,1.0,0.0,1246.0,17.049899101257324,1359.5,19.273799896240234,1359.0,20.01509952545166,809.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072632_180deg_0008.fit,16591680,1773815192.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:29.140911,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.375,1192.3028564453125,1296.0,752.0,1452.0,227.03482055664062,737280.0,17.420549631118774,0.008379595684508223,0.0,0.0,0.0,0.0,1.0,0.0,1245.5,17.79119873046875,1359.5,19.273799896240234,1359.0,19.273799896240234,809.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072637_180deg_0009.fit,16591680,1773815196.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:33.779391,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1192.5,1191.5260009765625,1295.0,748.0,1454.0,226.89105224609375,737280.0,17.420549631118774,0.008595387840670859,0.0,0.0,0.0,0.0,1.0,0.0,1245.0,17.79119873046875,1358.0,19.273799896240234,1358.5,19.273799896240234,808.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072641_180deg_0010.fit,16591680,1773815202.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:38.405690,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1192.25,1191.0743408203125,1295.0,745.0,1454.0,226.8803253173828,737280.0,17.235224723815918,0.008597190186621933,0.0,0.0,0.0,0.0,1.0,0.0,1244.5,17.049899101257324,1358.0,19.273799896240234,1358.0,19.273799896240234,808.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072646_180deg_0011.fit,16591680,1773815206.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:43.017161,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1194.0,1192.765869140625,1296.0,750.0,1452.0,227.30752563476562,737280.0,17.420549631118774,0.008793969849246231,0.0,0.0,0.0,0.0,1.0,0.0,1246.5,17.79119873046875,1360.0,19.273799896240234,1360.0,19.273799896240234,809.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072651_180deg_0012.fit,16591680,1773815210.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:47.637437,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1191.75,1190.6846923828125,1295.0,744.0,1450.0,227.04396057128906,737280.0,17.60587453842163,0.00881057268722467,0.0,0.0,0.0,0.0,1.0,0.0,1244.5,17.79119873046875,1358.0,19.273799896240234,1357.0,20.01509952545166,807.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072655_180deg_0013.fit,16591680,1773815216.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:52.277601,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1191.25,1190.2642822265625,1294.0,749.0,1445.0,227.016357421875,737280.0,17.420549631118774,0.008604407135362015,0.0,0.0,0.0,0.0,1.0,0.0,1244.5,17.79119873046875,1357.0,19.273799896240234,1356.5,19.273799896240234,807.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072700_180deg_0014.fit,16591680,1773815220.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-5.0,2026-03-18T06:26:56.917381,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1191.25,1190.2833251953125,1294.0,749.0,1447.0,227.130859375,737280.0,17.60587453842163,0.009024134312696747,1.3563368055555556e-06,0.0,0.0,0.0,1.0,0.0,1244.0,17.79119873046875,1357.0,19.273799896240234,1357.0,20.01509952545166,807.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072705_180deg_0015.fit,16591680,1773815224.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:01.528741,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.125,1192.04736328125,1296.0,748.0,1447.0,227.5669708251953,737280.0,17.60587453842163,0.008590885280251441,0.0,0.0,0.0,0.0,1.0,0.0,1246.5,17.79119873046875,1359.0,19.273799896240234,1359.0,20.01509952545166,808.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072709_180deg_0016.fit,16591680,1773815228.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:06.146667,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1191.625,1190.4508056640625,1294.0,749.0,1455.0,227.2950439453125,737280.0,17.420549631118774,0.008811496905486205,0.0,0.0,0.0,0.0,1.0,0.0,1244.5,17.79119873046875,1357.5,19.273799896240234,1357.5,19.273799896240234,807.0,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072714_180deg_0017.fit,16591680,1773815234.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:10.768223,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1192.875,1191.7786865234375,1296.0,745.0,1449.0,227.6392822265625,737280.0,17.791199445724487,0.008802263439170073,1.3563368055555556e-06,0.0,0.0,0.0,1.0,0.0,1246.5,17.79119873046875,1359.0,20.01509952545166,1358.5,20.01509952545166,807.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072718_180deg_0018.fit,16591680,1773815238.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:15.381920,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1190.125,1189.0106201171875,1293.0,743.0,1442.0,227.10736083984375,737280.0,17.513212203979492,0.008612540699506354,0.0,0.0,0.0,0.0,1.0,0.0,1243.5,17.79119873046875,1356.0,19.644450187683105,1355.5,19.273799896240234,805.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072723_180deg_0019.fit,16591680,1773815242.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:19.999250,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1190.0,1188.913330078125,1293.0,747.0,1440.0,227.2447967529297,737280.0,17.60587453842163,0.008613445378151261,0.0,0.0,0.0,0.0,1.0,0.0,1243.5,17.049899101257324,1355.5,19.273799896240234,1355.5,20.756399154663086,805.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072728_180deg_0020.fit,16591680,1773815248.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:24.627609,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1192.75,1191.687255859375,1296.0,749.0,1477.0,227.8029022216797,737280.0,17.420549631118774,0.008593586250261999,1.3563368055555556e-06,0.0,0.0,0.0,1.0,0.0,1246.5,17.049899101257324,1358.5,19.273799896240234,1358.5,20.01509952545166,807.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072732_180deg_0021.fit,16591680,1773815252.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:29.263241,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1192.125,1191.1136474609375,1296.0,741.0,1442.0,227.81874084472656,737280.0,17.791199445724487,0.008598091643074342,0.0,0.0,0.0,0.0,1.0,0.0,1246.0,17.79119873046875,1358.0,20.01509952545166,1358.0,20.01509952545166,806.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072737_180deg_0022.fit,16591680,1773815256.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:33.918595,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1198.625,1197.543212890625,1303.0,749.0,1457.0,229.2018280029297,737280.0,17.60587453842163,0.00855146522056523,0.0,0.0,0.0,0.0,1.0,0.0,1253.0,17.79119873046875,1365.5,19.273799896240234,1365.5,20.01509952545166,810.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072742_180deg_0023.fit,16591680,1773815262.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:38.558621,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.625,1192.45654296875,1297.0,745.0,1448.0,228.19786071777344,737280.0,17.235224723815918,0.008796732642161484,0.0,0.0,0.0,0.0,1.0,0.0,1248.0,17.049899101257324,1359.5,19.273799896240234,1359.5,19.273799896240234,807.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072746_180deg_0024.fit,16591680,1773815266.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:43.202098,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1191.375,1190.361328125,1295.0,745.0,1453.0,227.9114532470703,737280.0,17.60587453842163,0.008603504354212569,0.0,0.0,0.0,0.0,1.0,0.0,1245.5,17.79119873046875,1357.5,19.273799896240234,1357.0,20.01509952545166,805.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072751_180deg_0025.fit,16591680,1773815270.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:47.845654,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1191.375,1190.357666015625,1295.0,745.0,1441.0,227.99440002441406,737280.0,17.420549631118774,0.008603504354212569,0.0,0.0,0.0,0.0,1.0,0.0,1246.0,17.049899101257324,1357.0,19.273799896240234,1357.0,20.01509952545166,805.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072756_180deg_0026.fit,16591680,1773815276.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:52.501156,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.875,1192.844970703125,1298.0,747.0,1448.0,228.57406616210938,737280.0,17.791199445724487,0.00879489058737305,2.7126736111111112e-06,0.0,0.0,0.0,1.0,0.0,1249.0,17.79119873046875,1360.0,20.01509952545166,1360.0,20.01509952545166,806.5,13.343400001525879
Z:\pix\_astro\raw\_by_type\flat\20260318\Flat_3.0s_Bin1_20260318-072800_180deg_0027.fit,16591680,1773815280.0,2026-08-28T10:58:06,ok,flat,flat,True,Flat,3.0,50.0,15.0,,-4.5,2026-03-18T06:27:57.126189,,RGGB,5.28600835800171,263.0,1.0,ZWO ASI585MC Pro,ZWO ASIAIR Plus,3840.0,2160.0,16.0,1193.0,1191.950927734375,1297.0,740.0,1445.0,228.37997436523438,737280.0,17.60587453842163,0.008801341156747695,0.0,0.0,0.0,0.0,1.0,0.0,1247.5,17.79119873046875,1359.0,19.273799896240234,1359.0,20.01509952545166,806.5,13.343400001525879
