gain,plane,rung,rung_pct_planned,pct_of_tsat,exptime_s,pedestal,signal,var_pair,var_pair_spread,var_single,sat_frac,R_counts,ccd_temp,n_frames,g_point,usable,sub_refresh
250,G1,6,6.8,6.799979889034918,0.093031,76.60897369384766,146.76029472351075,292.3812157052075,0.18604977306432602,297.8238210720192,0.0,1.7281476804634672,-10.0,4,0.5071284440310027,True,False
250,G2,6,6.8,6.799979889034918,0.093031,76.57527656555176,145.5010898590088,288.15660775155675,0.3289866217218673,294.0590166581804,0.0,1.7281476804634672,-10.0,4,0.5102255918467772,True,False
250,B,6,6.8,6.799979889034918,0.093031,76.57613677978516,103.51744632720947,205.19530280847118,0.1592608770847903,207.98530768356065,0.0,1.7281476804634672,-10.0,4,0.5119334174647356,True,False
250,R,7,11.4,11.399985632890562,0.155964,76.6176155090332,454.88828296661376,887.4344341275726,7.747424320016648,908.5951030784847,0.0,1.7281476804634672,-10.0,4,0.5143188903911661,True,False
250,G1,7,11.4,11.399985632890562,0.155964,76.60897369384766,247.2812469482422,496.25238060118227,0.08901657733309776,508.1834675720372,0.0,1.7281476804634672,-10.0,4,0.5013143091151037,True,False
250,G2,7,11.4,11.399985632890562,0.155964,76.57527656555176,245.25371627807618,483.64860617053955,1.6753343253053004,495.2702514632227,0.0,1.7281476804634672,-10.0,4,0.5102414154872233,True,False
250,B,7,11.4,11.399985632890562,0.155964,76.57613677978516,174.45364074707032,342.6337748738556,0.44181816483586545,348.2541794207516,0.0,1.7281476804634672,-10.0,4,0.5136317903282003,True,False
250,R,8,19.2,19.2000335083147,0.262677,76.6176155090332,767.776192855835,1499.675855203057,2.003865631724466,1552.3017006244993,0.0,1.7281476804634672,-10.0,4,0.5129829963157467,True,False
250,G1,8,19.2,19.2000335083147,0.262677,76.60897369384766,418.3429983139038,835.6371927431464,0.5291451491317503,861.6915084219223,0.0,1.7281476804634672,-10.0,4,0.5024231639378967,True,False
250,G2,8,19.2,19.2000335083147,0.262677,76.57527656555176,414.9725072860718,817.7619600267353,2.20986467552234,842.2350123915506,0.0,1.7281476804634672,-10.0,4,0.5093090364100085,True,False
250,B,8,19.2,19.2000335083147,0.262677,76.57613677978516,295.0975425720215,578.3601203764904,1.886024209553284,589.331056113746,0.0,1.7281476804634672,-10.0,4,0.5128798562395271,True,False
250,R,9,32.0,31.999982753492418,0.437794,76.6176155090332,1281.9647609710694,2499.596095352438,1.0889181174766236,2628.761765200509,0.0,1.7281476804634672,-10.0,4,0.5134822683069187,True,False
250,G1,9,32.0,31.999982753492418,0.437794,76.60897369384766,699.2597034454345,1376.4695837649133,0.6647957342242989,1441.0339666784953,0.0,1.7281476804634672,-10.0,4,0.5091141702891746,True,False
250,G2,9,32.0,31.999982753492418,0.437794,76.57527656555176,693.4128787994384,1356.3747359864979,2.099427174314542,1414.1480750037513,0.0,1.7281476804634672,-10.0,4,0.5123532608716952,True,False
250,B,9,32.0,31.999982753492418,0.437794,76.57613677978516,493.53001766204835,961.9043064433828,3.3993958309688423,987.9331082510249,0.0,1.7281476804634672,-10.0,4,0.5146739495986613,True,False
250,R,10,54.0,54.00001658008018,0.738778,76.6176155090332,2165.9774238586424,4223.5326997559105,7.977394625226225,4578.119885776699,0.0,1.7281476804634672,-10.0,4,0.5131983678114497,True,False
250,G1,10,54.0,54.00001658008018,0.738778,76.60897369384766,1181.6432626724243,2287.9645659219814,14.079698656365963,2464.7021160263357,0.0,1.7281476804634672,-10.0,4,0.5171354935096569,True,False
250,G2,10,54.0,54.00001658008018,0.738778,76.57527656555176,1172.2010620117187,2280.2159686668583,4.643557803339263,2434.718874123872,0.0,1.7281476804634672,-10.0,4,0.5147487661040084,True,False
250,B,10,54.0,54.00001658008018,0.738778,76.57613677978516,834.9698942184448,1631.9156742911039,0.6348922363640668,1695.7318075710314,0.0,1.7281476804634672,-10.0,4,0.5125882110338759,True,False
250,R,11,90.0,89.99997890433445,1.231296,76.6176155090332,3733.8837310791014,7186.193192589566,59.791571635429136,8224.543715826305,0.0012884140014648438,1.7281476804634672,-10.0,4,0.5198073629181564,False,False
250,G1,11,90.0,89.99997890433445,1.231296,76.60897369384766,2035.9217250823974,3950.162026815202,31.803470303434096,4429.325105786863,0.0,1.7281476804634672,-10.0,4,0.5157920412623473,True,False
250,G2,11,90.0,89.99997890433445,1.231296,76.57527656555176,2021.340210723877,3914.5367051477374,27.807435735484432,4382.3322033075465,0.0,1.7281476804634672,-10.0,4,0.5167619234882102,True,False
250,B,11,90.0,89.99997890433445,1.231296,76.57613677978516,1440.7200372695922,2810.5539272467786,46.93775369311379,2983.8271650246984,0.0,1.7281476804634672,-10.0,4,0.5131559870715442,True,False
300,R,0,0.3,0.2999666139129755,0.002278,91.67240142822266,10.775436401367188,49.4634237484607,0.38896416780513476,50.153546484358806,0.0,2.8978793148270485,-10.0,4,0.26239492707498474,True,True
300,G1,0,0.3,0.2999666139129755,0.002278,91.44901313781739,5.6414056777954045,31.234889062638224,0.07773741462583317,31.619988081757118,0.0,2.8978793148270485,-10.0,4,0.24702719672288884,True,True
300,G2,0,0.3,0.2999666139129755,0.002278,91.38461494445801,5.552796363830566,31.05663556849212,0.01335556001256677,31.437735419254224,0.0,2.8978793148270485,-10.0,4,0.2450599435938261,True,True
300,B,0,0.3,0.2999666139129755,0.002278,91.3120735168457,3.835205268859866,24.143466631527794,0.06815122172605825,24.52576939427006,0.0,2.8978793148270485,-10.0,4,0.24357063459357248,True,True
