R,G1,G2,B,i,file,arm,block,cycle,event,gap_s,duty_pct,gain,offset,exptime,ccd_temp,date_obs,roi_w,t_min,level,departure,state,far
76.67122,76.66813,76.63279,76.62421,0,A00_000.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:46:42.490,1024,0.0,76.64909,0.03922,0,False
76.66126,76.65527,76.6223,76.62283,1,A00_001.fits,A,0,-1,none,15.0,58,250,15,3e-05,-9.5,2026-09-02T18:46:57.823,1024,0.25555,76.64041,0.03055,0,False
76.66278,76.66056,76.6264,76.62641,2,A00_002.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:47:58.137,1024,1.26078,76.64404,0.03418,0,False
76.65335,76.6507,76.62381,76.61836,3,A00_003.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:48:13.457,1024,1.51612,76.63655,0.02669,0,False
76.65637,76.65886,76.62981,76.6291,4,A00_004.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:49:13.777,1024,2.52145,76.64353,0.03367,0,False
76.66735,76.66317,76.62997,76.6365,5,A00_005.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:49:29.096,1024,2.77677,76.64925,0.03939,0,False
76.65896,76.64811,76.62014,76.6188,6,A00_006.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:50:29.410,1024,3.782,76.6365,0.02664,0,False
76.66592,76.66181,76.62743,76.63222,7,A00_007.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:50:31.732,1024,3.8207,76.64684,0.03698,0,False
76.66224,76.65499,76.62372,76.62532,8,A00_008.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:50:34.049,1024,3.85932,76.64157,0.0317,0,False
76.65592,76.64522,76.61323,76.61697,9,A00_009.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:50:36.370,1024,3.898,76.63284,0.02297,0,False
76.65094,76.64941,76.61284,76.6237,10,A00_010.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:50:51.691,1024,4.15335,76.63422,0.02436,0,False
76.65929,76.66195,76.62077,76.62957,11,A00_011.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:50:54.012,1024,4.19203,76.6429,0.03303,0,False
76.65839,76.65137,76.61747,76.62728,12,A00_012.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:51:09.332,1024,4.44737,76.63863,0.02877,0,False
76.65773,76.64931,76.62021,76.63129,13,A00_013.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:51:11.652,1024,4.48603,76.63964,0.02978,0,False
76.64764,76.6482,76.61499,76.62288,14,A00_014.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:52:11.967,1024,5.49128,76.63343,0.02356,0,False
76.66187,76.66645,76.61945,76.62556,15,A00_015.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T18:52:27.286,1024,5.7466,76.64333,0.03347,0,False
76.6537,76.65062,76.61853,76.62272,16,A00_016.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:52:42.606,1024,6.00193,76.63639,0.02653,0,False
76.66088,76.65241,76.61346,76.62098,17,A00_017.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:52:44.928,1024,6.04063,76.63693,0.02707,0,False
76.65575,76.65176,76.62779,76.62188,18,A00_018.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:53:45.244,1024,7.0459,76.6393,0.02943,0,False
76.65402,76.65426,76.61821,76.61944,19,A00_019.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:54:45.556,1024,8.0511,76.63648,0.02662,0,False
76.66007,76.65844,76.62121,76.62073,20,A00_020.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:55:45.868,1024,9.0563,76.64011,0.03025,0,False
76.64964,76.64391,76.61572,76.61767,21,A00_021.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:56:01.186,1024,9.3116,76.63173,0.02187,0,False
76.6531,76.64199,76.61804,76.61826,22,A00_022.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:57:01.499,1024,10.31682,76.63285,0.02299,0,False
76.65627,76.65446,76.61983,76.6214,23,A00_023.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:58:01.816,1024,11.3221,76.63799,0.02813,0,False
76.66002,76.65269,76.62312,76.62882,24,A00_024.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:58:17.135,1024,11.57742,76.64116,0.0313,0,False
76.65332,76.64357,76.61997,76.6211,25,A00_025.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:58:19.457,1024,11.61612,76.63449,0.02463,0,False
76.65855,76.6467,76.62128,76.62647,26,A00_026.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:58:21.777,1024,11.65478,76.63825,0.02839,0,False
76.63739,76.6384,76.60432,76.60125,27,A00_027.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:58:37.097,1024,11.91012,76.62034,0.01048,0,False
76.65066,76.65586,76.61095,76.6204,28,A00_028.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T18:58:39.423,1024,11.94888,76.63447,0.02461,0,False
76.65747,76.64923,76.61863,76.628,29,A00_029.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T18:58:54.746,1024,12.20427,76.63833,0.02847,0,False
76.65942,76.65247,76.61023,76.61636,30,A00_030.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T18:59:55.061,1024,13.20952,76.63462,0.02476,0,False
76.65349,76.64597,76.62104,76.62614,31,A00_031.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:00:10.389,1024,13.46498,76.63666,0.0268,0,False
76.65695,76.64734,76.61622,76.62551,32,A00_032.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:00:12.707,1024,13.50362,76.63651,0.02664,0,False
76.64921,76.64334,76.61456,76.6157,33,A00_033.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:01:13.022,1024,14.50887,76.6307,0.02084,0,False
76.65248,76.64771,76.6095,76.61791,34,A00_034.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:01:28.344,1024,14.76423,76.6319,0.02204,0,False
76.64986,76.6469,76.60901,76.61664,35,A00_035.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:01:43.665,1024,15.01958,76.6306,0.02074,0,False
76.64563,76.65084,76.6072,76.60721,36,A00_036.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:01:58.987,1024,15.27495,76.62772,0.01786,0,False
76.64844,76.63771,76.60096,76.61367,37,A00_037.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:02:01.309,1024,15.31365,76.6252,0.01534,0,False
76.64935,76.64255,76.61236,76.61631,38,A00_038.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:02:03.635,1024,15.35242,76.63014,0.02028,0,False
76.64902,76.64853,76.60048,76.60701,39,A00_039.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:02:05.956,1024,15.3911,76.62626,0.0164,0,False
76.6477,76.64482,76.61836,76.61526,40,A00_040.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:03:06.272,1024,16.39637,76.63153,0.02167,0,False
76.64687,76.64605,76.61565,76.61452,41,A00_041.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:06.586,1024,17.4016,76.63077,0.02091,0,False
76.65566,76.64399,76.60995,76.61625,42,A00_042.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:08.910,1024,17.44033,76.63146,0.0216,0,False
76.65033,76.65129,76.61322,76.61914,43,A00_043.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:24.230,1024,17.69567,76.63349,0.02363,0,False
76.63915,76.6414,76.60387,76.60987,44,A00_044.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:26.548,1024,17.7343,76.62357,0.01371,0,False
76.64071,76.63727,76.607,76.60896,45,A00_045.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:28.871,1024,17.77302,76.62348,0.01362,0,False
76.64273,76.65034,76.61029,76.61292,46,A00_046.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:44.194,1024,18.0284,76.62907,0.01921,0,False
76.65058,76.64133,76.60802,76.61058,47,A00_047.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:46.519,1024,18.06715,76.62763,0.01776,0,False
76.65417,76.65363,76.6084,76.61617,48,A00_048.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:04:48.840,1024,18.10583,76.63309,0.02323,0,False
76.64648,76.63625,76.60813,76.60905,49,A00_049.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:05:49.157,1024,19.11112,76.62498,0.01511,0,False
76.6515,76.64911,76.61427,76.61851,50,A00_050.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:06:49.473,1024,20.11638,76.63334,0.02348,0,False
76.63818,76.6403,76.61224,76.61406,51,A00_051.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:06:51.799,1024,20.15515,76.62619,0.01633,0,False
76.64529,76.64452,76.61374,76.62133,52,A00_052.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:07:07.120,1024,20.4105,76.63122,0.02136,0,False
76.64426,76.63671,76.60701,76.61375,53,A00_053.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:07:09.445,1024,20.44925,76.62543,0.01557,0,False
76.65354,76.65255,76.61293,76.61576,54,A00_054.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:07:24.766,1024,20.7046,76.6337,0.02383,0,False
76.65166,76.65072,76.61959,76.61692,55,A00_055.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:07:40.087,1024,20.95995,76.63472,0.02486,0,False
76.65326,76.64894,76.61892,76.617,56,A00_056.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:07:42.412,1024,20.9987,76.63453,0.02467,0,False
76.65488,76.64932,76.61705,76.62904,57,A00_057.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:08:42.728,1024,22.00397,76.63757,0.02771,0,False
76.64949,76.65034,76.61969,76.62609,58,A00_058.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:09:43.050,1024,23.00933,76.6364,0.02654,0,False
76.65274,76.64827,76.62091,76.62034,59,A00_059.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:10:43.369,1024,24.01465,76.63557,0.02571,0,False
76.65212,76.65545,76.61275,76.61546,60,A00_060.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:11:43.683,1024,25.01988,76.63394,0.02408,0,False
76.64398,76.64596,76.60976,76.60966,61,A00_061.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:12:44.005,1024,26.02525,76.62734,0.01748,0,False
76.64304,76.63396,76.60359,76.60542,62,A00_062.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:12:46.331,1024,26.06402,76.6215,0.01164,0,False
76.6459,76.64503,76.61607,76.62012,63,A00_063.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:13:01.655,1024,26.31942,76.63178,0.02192,0,False
76.64454,76.64881,76.61026,76.60921,64,A00_064.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:13:03.977,1024,26.35812,76.62821,0.01834,0,False
76.65098,76.64405,76.61562,76.62197,65,A00_065.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:13:19.299,1024,26.61348,76.63316,0.0233,0,False
76.64052,76.64349,76.60625,76.60838,66,A00_066.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:13:21.624,1024,26.65223,76.62466,0.0148,0,False
76.64809,76.6449,76.61675,76.61513,67,A00_067.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:13:23.946,1024,26.69093,76.63122,0.02136,0,False
76.63964,76.63979,76.60654,76.60903,68,A00_068.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:13:39.268,1024,26.9463,76.62375,0.01389,0,False
76.64375,76.64134,76.61229,76.61185,69,A00_069.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:14:39.584,1024,27.95157,76.62731,0.01745,0,False
76.64384,76.65062,76.61284,76.61465,70,A00_070.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:15:39.901,1024,28.95685,76.63049,0.02063,0,False
76.64003,76.63767,76.60527,76.60363,71,A00_071.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:15:42.229,1024,28.99565,76.62165,0.01179,0,False
76.6474,76.63657,76.6075,76.60889,72,A00_072.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:15:44.552,1024,29.03437,76.62509,0.01523,0,False
76.6486,76.6457,76.61423,76.62198,73,A00_073.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:16:44.870,1024,30.03967,76.63263,0.02277,0,False
76.6326,76.64221,76.60715,76.61029,74,A00_074.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:17:00.192,1024,30.29503,76.62306,0.0132,0,False
76.64549,76.64849,76.61648,76.61629,75,A00_075.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:18:00.507,1024,31.30028,76.63169,0.02182,0,False
76.65429,76.64376,76.60968,76.62414,76,A00_076.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:19:00.825,1024,32.30558,76.63297,0.02311,0,False
76.65344,76.65234,76.61015,76.61654,77,A00_077.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:19:16.146,1024,32.56093,76.63312,0.02326,0,False
76.63368,76.63287,76.58882,76.60483,78,A00_078.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:19:18.468,1024,32.59963,76.61505,0.00519,0,False
76.64489,76.64421,76.60914,76.6136,79,A00_079.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:19:33.790,1024,32.855,76.62796,0.0181,0,False
76.64865,76.6406,76.61009,76.61339,80,A00_080.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:19:49.110,1024,33.11033,76.62818,0.01832,0,False
76.64256,76.62876,76.60309,76.60411,81,A00_081.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:20:04.433,1024,33.36572,76.61963,0.00977,0,False
76.65123,76.64418,76.6172,76.61842,82,A00_082.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:21:04.747,1024,34.37095,76.63276,0.0229,0,False
76.65189,76.64322,76.61086,76.6144,83,A00_083.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:21:07.070,1024,34.40967,76.63009,0.02023,0,False
76.6479,76.64156,76.60782,76.61507,84,A00_084.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:21:22.391,1024,34.66502,76.62809,0.01823,0,False
76.63992,76.63995,76.60743,76.61757,85,A00_085.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:21:37.712,1024,34.92037,76.62622,0.01636,0,False
76.64875,76.63727,76.60324,76.6131,86,A00_086.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:21:40.034,1024,34.95907,76.62559,0.01573,0,False
76.63289,76.62834,76.59758,76.6068,87,A00_087.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:21:55.355,1024,35.21442,76.6164,0.00654,0,False
76.64137,76.63871,76.60207,76.6125,88,A00_088.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:21:57.680,1024,35.25317,76.62366,0.0138,0,False
76.64223,76.64264,76.60772,76.61121,89,A00_089.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:22:13.001,1024,35.50852,76.62595,0.01609,0,False
76.6508,76.64476,76.61253,76.61303,90,A00_090.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:22:15.320,1024,35.54717,76.63028,0.02042,0,False
76.64658,76.65044,76.60485,76.61178,91,A00_091.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:23:15.643,1024,36.55255,76.62842,0.01855,0,False
76.64099,76.63436,76.60123,76.6091,92,A00_092.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:23:17.965,1024,36.59125,76.62142,0.01156,0,False
76.64322,76.64138,76.60924,76.61098,93,A00_093.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:23:20.283,1024,36.62988,76.62621,0.01635,0,False
76.64761,76.6446,76.61208,76.61427,94,A00_094.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:24:20.601,1024,37.63518,76.62964,0.01978,0,False
76.63927,76.63678,76.60328,76.61211,95,A00_095.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:24:22.923,1024,37.67388,76.62286,0.013,0,False
76.6404,76.63589,76.6104,76.61125,96,A00_096.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:24:38.245,1024,37.92925,76.62449,0.01463,0,False
76.63956,76.63161,76.6086,76.60731,97,A00_097.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:24:40.568,1024,37.96797,76.62177,0.01191,0,False
76.63825,76.63855,76.60168,76.6095,98,A00_098.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:25:40.886,1024,38.97327,76.622,0.01214,0,False
76.6354,76.63675,76.60748,76.60859,99,A00_099.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:26:41.204,1024,39.97857,76.62205,0.01219,0,False
76.646,76.64278,76.6098,76.61758,100,A00_100.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:26:43.537,1024,40.01745,76.62904,0.01918,0,False
76.64631,76.63924,76.60615,76.60551,101,A00_101.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:27:43.863,1024,41.02288,76.6243,0.01444,0,False
76.63624,76.63468,76.6032,76.6039,102,A00_102.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:28:44.185,1024,42.02825,76.6195,0.00964,0,False
76.63498,76.63557,76.60556,76.61167,103,A00_103.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:28:46.506,1024,42.06693,76.62195,0.01208,0,False
76.64177,76.63453,76.59904,76.61044,104,A00_104.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:28:48.828,1024,42.10563,76.62144,0.01158,0,False
76.6482,76.64652,76.60576,76.62219,105,A00_105.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:29:49.142,1024,43.11087,76.63067,0.02081,0,False
76.64869,76.64274,76.59926,76.61257,106,A00_106.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:30:49.464,1024,44.11623,76.62582,0.01596,0,False
76.63818,76.63351,76.59275,76.60306,107,A00_107.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:31:04.793,1024,44.37172,76.61687,0.00701,0,False
76.63728,76.63536,76.60088,76.61003,108,A00_108.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:31:20.122,1024,44.6272,76.62089,0.01103,0,False
76.63586,76.63042,76.61247,76.60562,109,A00_109.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:31:35.451,1024,44.88268,76.62109,0.01123,0,False
76.64376,76.64074,76.60558,76.60939,110,A00_110.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:32:35.774,1024,45.88807,76.62487,0.01501,0,False
76.63015,76.62959,76.60172,76.60265,111,A00_111.fits,A,0,-1,none,15.0,58,250,15,3e-05,-10.0,2026-09-02T19:32:51.100,1024,46.1435,76.61603,0.00617,0,False
76.64114,76.63581,76.60735,76.60507,112,A00_112.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:32:53.427,1024,46.18228,76.62234,0.01248,0,False
76.63585,76.633,76.60045,76.60417,113,A00_113.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:32:55.753,1024,46.22105,76.61837,0.00851,0,False
76.63692,76.63386,76.60736,76.60495,114,A00_114.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:33:56.072,1024,47.22637,76.62077,0.01091,0,False
76.6382,76.63847,76.60086,76.60794,115,A00_115.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:33:58.396,1024,47.2651,76.62137,0.01151,0,False
76.63643,76.63556,76.60358,76.61126,116,A00_116.fits,A,0,-1,none,2.0,58,250,15,3e-05,-10.0,2026-09-02T19:34:00.725,1024,47.30392,76.62171,0.01185,0,False
76.64323,76.6382,76.5963,76.60875,117,A00_117.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:35:01.046,1024,48.30927,76.62162,0.01176,0,False
76.64077,76.63555,76.60319,76.61451,118,A00_118.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:36:01.369,1024,49.31465,76.6235,0.01364,0,False
76.64524,76.63158,76.60788,76.60696,119,A00_119.fits,A,0,-1,none,60.0,58,250,15,3e-05,-10.0,2026-09-02T19:37:01.691,1024,50.32002,76.62292,0.01305,0,False
76.64547,76.62714,76.60014,76.59876,120,A00_120.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:38:02.013,1024,51.32538,76.61788,0.00801,0,False
76.63801,76.63533,76.5942,76.60617,121,A00_121.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:38:17.335,1024,51.58075,76.61843,0.00857,0,False
76.62883,76.6279,76.59714,76.5997,122,A00_122.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:38:19.659,1024,51.61948,76.61339,0.00353,0,False
76.64866,76.64201,76.61618,76.62228,123,A00_123.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:39:19.976,1024,52.62477,76.63228,0.02242,0,False
76.64061,76.63544,76.60759,76.60432,124,A00_124.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:39:22.302,1024,52.66353,76.62199,0.01213,0,False
76.64207,76.64362,76.60486,76.60911,125,A00_125.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:40:22.625,1024,53.66892,76.62492,0.01505,0,False
76.64711,76.63409,76.59858,76.61184,126,A00_126.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:41:22.943,1024,54.67422,76.62291,0.01305,0,False
76.63968,76.62978,76.60864,76.60312,127,A00_127.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:41:25.265,1024,54.71292,76.6203,0.01044,0,False
76.6427,76.63698,76.6062,76.60502,128,A00_128.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:41:27.588,1024,54.75163,76.62272,0.01286,0,False
76.63684,76.63876,76.59301,76.60188,129,A00_129.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:41:29.917,1024,54.79045,76.61762,0.00776,0,False
76.63147,76.63371,76.60035,76.59978,130,A00_130.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:42:30.239,1024,55.79582,76.61633,0.00647,0,False
76.64127,76.63371,76.60335,76.61226,131,A00_131.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:42:32.563,1024,55.83455,76.62265,0.01278,0,False
76.64741,76.64044,76.61043,76.60884,132,A00_132.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:42:47.884,1024,56.0899,76.62678,0.01692,0,False
76.63574,76.63665,76.60339,76.60482,133,A00_133.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:43:48.203,1024,57.09522,76.62015,0.01029,0,False
76.63241,76.6255,76.59932,76.59623,134,A00_134.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:44:03.529,1024,57.35065,76.61337,0.0035,0,False
76.62691,76.63523,76.59968,76.59846,135,A00_135.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:44:05.851,1024,57.38935,76.61507,0.00521,0,False
76.63924,76.6406,76.60412,76.60388,136,A00_136.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:45:06.172,1024,58.3947,76.62196,0.0121,0,False
76.63539,76.64078,76.60269,76.60744,137,A00_137.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:45:21.490,1024,58.65,76.62158,0.01171,0,False
76.63843,76.63103,76.60191,76.60395,138,A00_138.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:45:36.812,1024,58.90537,76.61883,0.00897,0,False
76.63851,76.63467,76.59832,76.59856,139,A00_139.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:45:52.138,1024,59.1608,76.61752,0.00766,0,False
76.63804,76.631,76.59183,76.59863,140,A00_140.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:46:07.459,1024,59.41615,76.61487,0.00501,0,False
76.63352,76.62937,76.59715,76.60046,141,A00_141.fits,A,0,-1,none,60.0,59,250,15,3e-05,-10.0,2026-09-02T19:47:07.776,1024,60.42143,76.61512,0.00526,0,False
76.64177,76.63946,76.60637,76.61473,142,A00_142.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:47:23.099,1024,60.67682,76.62558,0.01572,0,False
76.64043,76.63833,76.60237,76.60998,143,A00_143.fits,A,0,-1,none,15.0,59,250,15,3e-05,-10.0,2026-09-02T19:47:38.421,1024,60.93218,76.62278,0.01291,0,False
76.62686,76.6257,76.59252,76.59675,144,A00_144.fits,A,0,-1,none,2.0,59,250,15,3e-05,-10.0,2026-09-02T19:47:40.741,1024,60.97085,76.61046,0.0006,0,False
